AphiaID	scientific_name	dyntaxa_id
671660	Desmidium aptogonum var. ehrenbergii	262176
671661	Desmidium swartzii var. amblyodon	262184
671676	Euastrum humerosum var. affine	256902
671698	Staurastrum arachne var. curvatum	256930
671703	Staurastrum cingulum var. obesum	257409
671719	Teilingia wallichii var. anglica	262291
671729	Xanthidium subhastiferum var. murrayi	257026
671735	Eunotia parallela var. angusta	262587
671739	Eunotia exigua var. tenella	237951
671752	Surirella linearis var. helvetica	262398
671766	Achnanthes exigua var. elliptica	262183
671854	Nitzschia fonticola var. pelagica	262986
671902	Surirella linearis var. linearis	262397
672032	Desmodesmus armatus var. bicaudatus	248650
672034	Desmodesmus denticulatus var. linearis	248647
672037	Desmodesmus opoliensis var. carinatus	257460
672122	Mayamaea fossalis var. obsidialis	262842
672225	Pinnularia subgibba var. undulata	263080
672443	Hyalotheca mucosa var. minor	262198
672626	Trachelomonas lacustris var. ovalis	257748
672635	Trachelomonas hispida var. crenulatocollis	257747
672639	Trachelomonas hispida var. caudata	257743
672821	Staurodesmus megacanthus var. scoticus	257007
672919	Mesotaenium chlamydosporum var. violascens	262201
672960	Cymbella proxima var. borealis	262500
672970	Navicula vandamii var. mertensiae	262907
672988	Pinnularia lundii var. linearis	263118
672995	Pinnularia nodosa var. percapitata	263109
673016	Pinnularia tirolensis var. julma	263067
673137	Pappomonas flabellifera var. borealis	263286
673168	Staurodesmus extensus var. joshuae	256996
673169	Staurodesmus glaber var. limnophilus	256998
673228	Staurastrum planctonicum var. bullosum	256972
673233	Spondylosium pulchellum var. bambusinoides	262245
673380	Xanthidium antilopaeum var. dimazum	257021
673515	Staurodesmus extensus var. isthmosus	263335
673660	Staurastrum paradoxum var. parvum	256970
673705	Dictyosphaerium pulchellum var. minutum	257060
673801	Strombomonas verrucosa var. zmiewika	257732
674007	Scenedesmus armatus var. boglariensis	257451
674014	Scenedesmus intermedius var. acaudatus	257470
674113	Staurodesmus incus var. indentatus	6017753
674119	Tetraspora lubrica var. lacunosa	262140
674132	Coelastrum cambricum var. intermedium	257439
674144	Cosmarium abbreviatum var. minus	256869
674318	Pinnularia divergens var. media	263143
674334	Staurodesmus patens var. maximus	257011
674342	Pinnularia microstauron var. nonfasciata	263112
674344	Pinnularia microstauron var. rostrata	263113
674353	Staurodesmus triangularis var. subhexagonus	257017
674360	Pinnularia polyonca var. similis	263101
674436	Pinnularia graciloides var. triundulata	263132
674441	Pinnularia subcommutata var. nonfasciata	263084
674466	Pinnularia clevei var. minor	263149
674535	Cymbopleura rhomboidea var. angusta	262514
674552	Cymbopleura incertiformis var. laterostrata	262510
674666	Spondylosium lundellii var. triquetrum	262243
674672	Chara baltica var. breviaculeata	235058
674838	Tetraedron minimum var. tetralobulatum	257520
674840	Stigeoclonium farctum var. rivulare	262099
674841	Staurodesmus bulnheimii var. subrotundatus	256989
674842	Staurastrum boreale var. planctonicum	256935
674843	Spondylosium secedens var. undulatum	262247
674844	Scenedesmus denticulatus var. fenestratus	257465
674845	Scenedesmus armatus var. platydiscus	257453
674850	Microspora palustris var. minor	262127
674855	Dolichospermum spiroides var. minimum	263730
674859	Derepyxis ollula var. minuta	257854
674860	Cosmarium sphagnicola var. pachygonum	263197
674861	Cosmarium pygmaeum var. perornatum	256889
674863	Coelastrum microporum var. octaedricum	257441
674864	Chroococcus limneticus var. elegans	257599
674865	Chamaepinnularia soehrensis var. muscicola	262460
675012	Staurodesmus bulnheimii var. huitfeldtii	256988
675028	Staurodesmus megacanthus var. subcurvatus	257008
675033	Staurodesmus spencerianus var. gracilis	257014
675035	Staurodesmus triangularis var. limneticus	257016
675174	Nitzschia epithemoides var. disputata	262981
675175	Nitzschia filiformis var. conferta	262983
675176	Nitzschia frustulum var. bulnheimiana	262988
675244	Xanthidium tetracentrotum var. protuberans	257028
675308	Nitzschia palea var. minuta	237740
675314	Nitzschia sinuata var. sinuata	263038
675341	Achnanthes laevis var. austriaca	262189
675363	Desmodesmus armatus var. longispina	257452
675366	Desmodesmus armatus var. spinosus	248649
675372	Desmodesmus intermedius var. acutispinus	257471
675392	Fragilaria famelica var. littoralis	262681
675565	Dinobryon cylindricum var. alpinum	257805
675615	Encyonema neogracile var. tenuipunctata	262556
675623	Encyonema silesiacum var. lata	262565
675631	Encyonopsis cesatii var. geitleri	262572
675736	Staurastrum anatinum var. denticulatum	6017693
675758	Staurastrum johnsonii var. perpendiculatum	256956
675841	Dinobryon bavaricum var. medium	257802
676463	Staurastrum anatinum var. glabrum	256928
676822	Fragilaria arcus var. recta	262671
678246	Xanthidium concinnum var. hexagonum	238668
680061	Tabellaria flocculosa var. geniculata	256825
680064	Tabellaria flocculosa var. pelagica	256826
680065	Tabellaria flocculosa var. teilingii	256827
682277	Lagerheimia longiseta var. major	257083
686238	Dinobryon suecicum var. longispinum	257820
686289	Desmidium swartzii var. gotlandicum	262185
688227	Heterocapsa arctica subsp. frigida	263264
688230	Ulva flexuosa subsp. biflagellata	232863
688515	Gomphonema minutum f. syriacum	262770
688516	Gomphonema parvulum f. saprophilum	262782
688549	Prymnesium parvum f. patelliferum	237008
688617	Euglena oxyuris f. skvortzovii	263230
688661	Trachelomonas planctonica f. oblonga	257751
689133	Cavinula cocconeiformis f. elliptica	262446
694738	Eunotia bilunaris var. linearis	262593
695114	Nitzschia sinuata var. tabellaria	6012162
695126	Eunotia paludosa var. trinacria	262632
695170	Nitzschia sinuata var. delognei	6012161
695182	Staurosirella leptostauron var. dubia	262633
695320	Diatoma vulgaris var. vulgaris	248645
695746	Gymnodinium inversum var. elongatum	257875
695965	Cosmarium abbreviatum var. planctonicum	256870
696202	Achnanthes lanceolata var. robusta	262204
696793	Pinnularia divergens var. decrescens	263142
696901	Pinnularia interrupta var. minutissima	263077
697905	Eunotia muscicola var. perminuta	262625
698177	Reimeria sinuata f. ovata	262846
699055	Nitzschia intermedia f. actinastroides	257384
699368	Netrium digitus	257030
699370	Diadesmis confervacea	262320
699371	Eunotia intermedia	262617
699373	Peronia fibula	263064
699374	Stenopterobia densestriata	262420
699375	Microcystis flosaquae	236823
699380	Diadesmis perpusilla	262526
699382	Stauroneis producta	262715
699390	Actinella punctata	263152
699394	Trigonium alternans	6009232
699411	Kobayasiella subtilissima	237598
699413	Mayamaea atomus	237545
699431	Planothidium peragalloi	237783
699446	Sellaphora rectangularis	263750
699462	Sellaphora nana	262806
699464	Stauroneis reichardtii	262714
699494	Bulbochaete tenuis	259515
699560	Stauridium privum	238728
699561	Discostella pseudostelligera	262537
699585	Gloeocystis rupestris	262111
699599	Ulnaria danica	256822
699619	Anathece clathrata	236796
699620	Diacronema ennorea	6012379
699623	Haptolina hirta	236985
699624	Brachysira zellensis	262438
699631	Dolichospermum circinale	263661
699641	Auliscus sculptus	237387
699668	Biecheleria pseudopalustris	257881
699706	Achnanthidium caledonicum	262235
699707	Achnanthidium catenatum	262383
7	Chromista	5000055
700157	Nitzschia garrensis	262990
700203	Nitzschia lanceola	262998
700337	Stauroneis pergracilis	262716
700346	Stauroneis separanda	262713
700441	Psammothidium bioretii	262382
700452	Nodularia sphaerocarpa	236925
700472	Achnanthes carissima	262178
700531	Navicula germainii	262334
700733	Nostoc flagelliforme	232915
700873	Uronema africanum	262108
701903	Mayamaea atomus var. alcimonica	262837
701932	Nitzschia lanceola var. minutula	262999
701933	Dolichospermum circinale var. macrosporum	236913
702138	Diadesmis contenta var. biceps	262528
702237	Mayamaea atomus var. permitis	262838
704054	Bulbochaete nordstedtii	259536
704277	Encyonema cespitosum	262542
704540	Oedogonium acmandrium	258133
704773	Staurastrum sebaldi	256975
705193	Staurastrum petsamoense var. minus	263332
705198	Cosmarium depressum f. minutum	256878
705310	Encyonema cespitosum var. comensis	262543
706693	Staurastrum sebaldi var. ornatum f. planctonicum	256977
707701	Monosiga baltica	238121
707720	Cyanodictyon balticum	236877
707729	Cryptomonas appendiculata	257575
707754	Microspongium stilophorae	232723
707830	Gymnodinium litoralis	6049998
707927	Vicicitus globosus	6009236
707997	Achnanthidium subatomoides	262392
707999	Chrysococcus triporus	257795
708003	Spirogyra denticulata	262256
708007	Hemiselmis amylifera	238042
708012	Bicosoeca mitra	257776
708013	Bicosoeca ovata	237155
708014	Bicosoeca paropsis	257779
708024	Tetradimorpha marina	238643
708025	Menoidium curvatum	257715
708026	Aphanocapsa parallelliformis	236839
708245	Raphidosphaera tenerrima	6012575
708267	Tetrastrum hastiferum	257492
708284	Baldinia bernardiensis	238178
708289	Achnanthidium gracillimum	262384
708290	Achnanthidium helveticum	262385
708291	Pseudoperanema trichophorum	238608
708292	Grammonema striatulum	263254
708293	Gyrosigma tenuirostrum	237649
708294	Bicosoeca campanulata	257773
708521	Bicosoeca planctonica var. multiannulata	257777
708715	Achnanthidium kriegeri	262387
708716	Chromophysomonas serrata	237089
708730	Achnanthidium daonense	262179
708731	Achnanthidium lauenburgianum	262388
724313	Didymoeca	6018125
724314	Didymoeca costata	238119
732245	Ulvella wittrockii	232854
732246	Ulvella leptochaete	232851
732256	Ulvella parasitica	6328939
732257	Ulvella repens	232852
732259	Ulvella viridis	232853
732330	Ulvella scutata	232770
732333	Chlamydomonadales	3000506
732820	Strombidium emergens	238531
801	Chlorophyta	5000046
8012	Euglena	1010670
802	Chlorophyceae	4000128
8024	Peranema	6018234
8030	Anisonema	1010672
8038	Petalomonas	1010661
808	Bryopsidales	3000407
813	Cladophorales	3000406
820	Prasiolales	3000408
824	Ulotrichales	3000405
827	Ulvales	3000508
830	Phaeophyceae	4000109
836574	Limnoraphis	6018110
836601	Neostromatella	1008557
836842	Temnogyra punctata	262279
836860	Chrysotila gayraliae	263303
836862	Ruttnera lamellosa	6018292
836894	Ankistrodinium semilunatum	238376
837014	Chrysotila pseudoroscoffensis	263305
837075	Azadinium caudatum	238210
837151	Microcoleus setchellianus	263538
837164	Kamptonema okenii	236762
837201	Microglena reginae	6012514
837205	Kamptonema formosum	236758
837255	Chrysotila carterae	236939
837453	Tripos horridus	238304
837459	Tripos lineatus	238307
837518	Cymbella ventricosa	256769
837523	Dolichospermum tenericaule	263634
837529	Chrysosporum bergii	6008080
837535	Parvodinium umbonatum	238195
837808	Temnogyra liana	262270
837834	Microglena braunii	6012512
837963	Groenbladia fennica	262195
837964	Resultomonas moestrupii	238942
837975	Pinnularia acutobrebissonii	6017857
838101	Desmodesmus aculeolatus	238808
838103	Desmodesmus bicaudatus	257456
838154	Ulvella testarum	232789
838272	Pelagodinium bei	6018281
838278	Chimonodinium lomnickii	263288
838485	Parvodinium deflandrei	263290
838486	Parvodinium goslaviense	257899
838487	Parvodinium inconspicuum	238191
838488	Parvodinium pusillum	238193
838560	Gregiochloris lacustris	6327562
838656	Gomphoneis exigua	262753
838716	Dinobryon spirale	257818
839	Dictyotales	3000329
839085	Lemmermannia komarekii	257443
839096	Staurodesmus octocornis	256866
839134	Chlorella elongata	238832
839151	Reckertia spinosa	238651
839163	Willea apiculata	238800
839172	Desmonostoc muscorum	234986
839179	Verrucodesmus verrucosus	238823
839209	Staurodesmus cuspidicurvatus	6017750
839239	Staurastrum nygaardii	6017723
839468	Dolichospermum delicatulum	263153
839474	Dolichospermum longicellulare	236912
839898	Chlorella chlorelloides	263215
839905	Limnoraphis cryptovaginata	236769
839985	Chaetoceros gelidus	6018293
839991	Trieres mobiliensis	237376
839996	Trieres regia	237377
840001	Microcoleus amoenus	263500
840016	Microcoleus autumnalis	236754
840109	Dicrateria rotunda	237009
840291	Neostromatella monostromatica	232774
840470	Willea crucifera	238801
840472	Willea rectangularis	238803
840474	Willea truncata	238804
840489	Chrysotila placolithoides	263304
840626	Tripos fusus	238302
840627	Tripos furca	238300
840689	Levanderina fissa	238332
840848	Coenococcus nygaardii	6326642
840966	Kamptonema chlorinum	263524
840972	Kamptonema animale	263502
840974	Kamptonema laetevirens	263533
841072	Glaucospira laxissima	236149
841182	Tripos arietinus	6012190
841190	Tripos bucephalus	238295
841259	Tripos longipes	238308
841260	Tripos macroceros	238310
841263	Tripos minutus	238312
841291	Parvodinium lubieniense	257901
841718	Johanseninema constrictum	263474
842	Ectocarpales	3000323
842705	Chrysotila dentata	263302
844	Fucales	3000331
844028	Spirogyra setiformis	262281
845	Laminariales	3000330
845309	Lepidochromonas diademifera	237067
845399	Planothidium frequentissimum	263009
846080	Spirogyra decimina var. elongata	6017788
846130	Staurastrum teliferum var. gladiosum	256952
846302	Pseudopediastrum boryanum var. longicorne	257420
846509	Staurastrum avicula var. lunatum	6017699
846579	Staurastrum tetracerum var. trigonum	256983
865876	Peronosporaceae	2003681
872067	Abollifer	1010675
872069	Abollifer prolabens	238610
886270	Monomastigales	3000836
886282	Coleochaetophyceae	4000228
886290	Conjugatophyceae	4000126
956054	Ctenophora	1016149
959149	Achnanthes grischuna	6012134
959446	Cyclotella comta	256794
960413	Stephanocostis chantaicus	262419
960784	Epithemia hyndmannii	237883
960981	Nitzschia microcephala	237736
961873	Chaetoceros pseudobrevis	237341
965738	Tetracyclus rupestris	237975
966501	Podosira stelligera	237437
971969	Tabellaria flocculosa var. flocculosa	256824
972849	Stephanodiscus rotula var. minutula	257392
973152	Encyonema ventricosum var. ventricosum	262568
974733	Fragilaria arcus var. arcus	262670
974963	Gomphonema exiguum var. exiguum	262754
975953	Neidium affine var. longiceps	262946
976728	Nitzschia compressa var. compressa	262973
976864	Nitzschia fonticola var. fonticola	237722
977520	Pinnularia borealis var. scalaris	263073
978689	Surirella linearis var. constricta	262399
979837	Nitzschia filiformis var. filiformis	237721
983790	Navicula cocconeiformis f. cocconeiformis	237507
984620	Nitzschia palea f. major	263026
993559	Psammosiphonella discreta	257989
996112	Filosa	4000233
1	Biota	0
582419	Harosa	6011755
536209	Alveolata	6011759
425401	Intramacronucleata	6049985
732974	Oligotrichea	6323275
341353	Choreotrichida	6009246
425492	Leegaardiellina	6009256
425494	Lohmanniellina	6009257
425495	Strobilidiina	6009258
425496	Strombidinopsina	6009259
368898	Heterokonta	6011758
449151	Bigyra	6011673
582465	Bicosoecia	6011712
601409	Bicosoeca	1010342
582160	Sarcomastigota	5000106
580117	Acanthoecida	6018120
105498	Acanthoecidae	2003923
581514	Craspedida	6018121
582418	Hacrobia	6011754
2	Animalia	5000001
793	Platyhelminthes	5000007
479175	Rhabditophora	4000018
853123	Neodermata	4000029
19948	Trematoda	6009945
108400	Digenea	6009945
108402	Plagiorchiida	6005733
468918	Hemiurata	6005744
108418	Hemiuroidea	6005745
108470	Didymozoidae	2000210
562620	Dinozoa	6011725
146203	Dinoflagellata	6011726
109430	Kolkwitziellaceae	2003227
744375	Amphilothales	6012102
744376	Amphilothaceae	6012103
577245	Tovelliaceae	6012235
109399	Suessiales	6012148
109527	Corythodinium	6009237
109558	Thoracosphaera	6012347
109569	Dissodinium	1010627
582159	Eozoa	6011684
582161	Euglenozoa	6011686
582420	Rhizaria	6011757
744106	Monothalamea	6011702
394016	Astrorhizida	6001359
414878	Rhabdamminidae	6001360
236093	Prymnesiophycidae	6012363
115057	Prymnesiophyceae	4000153
599689	Chrysochromulinaceae	6012367
1282	Filosa	4000233
536210	Excavata	6011685
582163	Loukozoa	6011687
582179	Jakobea	6011694
582219	Jakobida	6018274
599668	Jakobidae	6018275
582178	Postgaardea	6011701
582218	Postgaardida	6018259
582426	Telonemea	6011703
582427	Telonemida	6011704
118027	Solenicola	1010695
582424	Katablepharidophyceae	6011706
22748	Kathablepharis	1010685
451648	Percolozoa	5000105
451649	Heterolobosea	4000235
1316	Schizopyrenida	6018278
391848	Amoebozoa	6009265
582168	Lobosa	6009266
582189	Discosea	6009384
582205	Flabellinia	6009385
451643	Vannellida	6009386
22724	Vannellidae	6009387
368663	Viridiplantae	6000581
